,ClassLabel,Sentence,SentimentScore,SubjectivityScore
3963,0,"I hate the Da Vinci Code, but I may see the movie for Audrey Tautou...",-0.8,0.9
3964,0,Da Vinci Code really did suck and congrats on beating Jay it must of been like that time at Rickards when we beat them in the finals.,0.2,0.2
3965,0,The Da Vinci Code sucks.,-0.3,0.3
3966,0,"and also, The Da Vinci Code is poorly written and boring..",-0.7,0.8
3967,0,I hated The Da Vinci Code.,-0.9,0.7
3968,0,"I hate the Da Vinci Code, but I may see the movie for Audrey Tautou...",-0.8,0.9
3969,0,I know Da Vinci Code is going to suck.,0.0,0.0
3970,0,The Da Vinci Code sucks..,-0.3,0.3
3971,0,I also think The Da Vinci Code sucked balls and it's the worst piece of shit I've ever read.,-0.6,0.9
3972,0,Thank God Someone Has Sense I hate The Da Vinci Code.,-0.8,0.9
3973,0,RACHEL you could of told me your nans a libarian before i said i hated'The da vinci code '!!,-1.0,0.7
3974,0,The Da Vinci code sucks and is also a page turner...,-0.3,0.3
3975,0,"then was the da vinci code, which sucked really bad.",-0.6999999999999998,0.6666666666666666
3976,0,"but whatever it is,. i really hate the da vinci code..",-0.8,0.9
3977,0,I hated The Da Vinci Code.,-0.9,0.7
3978,0,I hated The Da Vinci Code.,-0.9,0.7
3979,0,the da vinci code sucks btw..,-0.3,0.3
3980,0,I hate the Da Vinci Code..,-0.8,0.9
3981,0,i fucking hated the da vinci code.,-0.9,0.7
3982,0,", before I forget, I have to say that I pretty much hated The Da Vinci Code.",-0.325,0.85
3983,0,"Ok, so the Da Vinci Code movie sucked incredibly,. ( except for the part were we see Paul Bentlys butt, that was kinda cool..",0.5833333333333334,0.6833333333333332
3984,0,"we wanted to watch "" The Da Vinci Code "" but the timings sucked so we ended up going fer "" Runaway Vacation "" which is a really good movie..!",0.875,0.6000000000000001
3985,0,Had an interesting conversation with one of the professors I work for about how Da Vinci Code sucks...,0.1,0.4
3986,0,ERM da vinci code and it sucked...,0.0,0.0
3987,0,ERM da vinci code and it sucked..,0.0,0.0
3988,0,ERM da vinci code and it sucked.,0.0,0.0
3989,0,I overslept though so jenn and i didn't get to see the da vinci code which sucked and now i have no money so yeah maybe later.,0.0,0.0
3990,0,DA VINCI CODE-SUCKED BALLZ.,0.0,0.0
3991,0,well DA VINCI CODE SUCKS!!,-0.46875,0.3
3992,0,The Da Vinci Code sucked ass if you're wondering.,0.0,0.0
3993,0,"god, i just thought i hated the da vinci code, now i see how very wrong i was...",-0.775,0.85
3994,0,Da Vinci Code sucks...,-0.3,0.3
3995,0,"I hate the Da Vinci Code, but I may see the movie for Audrey Tautou...",-0.8,0.9
3996,0,about how much i hate the da vinci code.,-0.8,0.9
3997,0,And I absolutely loathe the Da Vinci Code.,0.2,0.9
3998,0,I hated the da vinci code...,-0.9,0.7
3999,0,"The Da Vinci Code sucked, so you didn't miss anything special.",0.35714285714285715,0.5714285714285714
4000,0,the da vinci code sucked lol...,0.8,0.7
4001,0,"She was just absolutely adorable in AmÃ © lie, one of my favorite films, and while The Da Vinci Code pretty much sucked, she looked good in it.",0.43,0.76
4002,0,I forgot how much I hated Da Vinci Code.,-0.9,0.7
4003,0,everyone said the da vinci code sucks ass = \.,-0.3,0.3
4004,0,lol nd i heard da vinci code sucks..,0.25,0.5
4005,0,"X3-good, Nacho Libre-sucked, Da Vinci Code-sucked, Cars-good, Over the Hedge-good, T hank You For Smoking-had its moments...)",0.0,0.0
4006,0,"Da Vinci Code it is suck, I saw the movie comment and everybody said it was stupid and bored, but if that movie was for real, then it should be pretty interesting...",-0.06999999999999998,0.76
4007,0,Da Vinci Code sucks.,-0.3,0.3
4008,0,I HATED Da Vinci Code!,-1.0,0.7
4009,0,I also hate the Da Vinci Code..,-0.8,0.9
4010,0,da vinci code sucks ass.,-0.3,0.3
4011,0,The Da Vinci Code sucked.,0.0,0.0
4012,0,The Da Vinci Code sucked like a Hoover.,0.0,0.0
4013,0,"And by the way, Da Vinci Code movie sucks ass..",-0.3,0.3
4014,0,Da Vinci Code SUCKED ASS!!!,0.0,0.0
4015,0,"Why I hate The Da Vinci Code, except much more coherent, and with, uh, less usage of the phrase "" dogfucking retarded "".",-0.15333333333333335,0.5933333333333334
4016,0,how much the da vinci code sucks...,-0.04999999999999999,0.25
4017,0,"Went to see The Da Vinci Code, which sucked even worse than the book...",-0.4,0.6
4018,0,Da Vinci Code apparently sucks even more ass on film.,0.1,0.4
4019,0,who else thought the da vinci code kinda sucked...,0.0,0.0
4020,0,I think i started to hate Da Vinci Code just because it has gathered the lamest people in cinema.,-0.8,0.9
4021,0,the da vinci code sucked.,0.0,0.0
4022,0,"oh, and i hated "" the da vinci code "" the novel....",-0.9,0.7
4023,0,Da Vinci Code sucked.,0.0,0.0
4024,0,"in other news, the da vinci code sucks a lama's balls.....",-0.2125,0.3375
4025,0,"Still haven't seen the Da Vinci Code, which kinda sucks..",-0.3,0.3
4026,0,The Da Vinci Code sucked.,0.0,0.0
4027,0,BECAUSE DA VINCI CODE SUCKED!!,0.0,0.0
4028,0,"- Aimee has been here for over a week, and it's been really fun..-The Da Vinci Code sucked ass!.-Sean has been a really awesome and supportive friend..-Indian Reservations are full of white people.",0.42,0.55
4029,0,3 Though I heard Da Vinci Code sucked.,0.0,0.0
4030,0,"I officially hate the Da Vinci Code, the end.",-0.8,0.9
4031,0,"So what has been up lately, well friday went to see Da Vinci Code that sucked but it was cool hanging with some of my friends.",0.024999999999999998,0.625
4032,0,ya da vinci code really sucked....,0.2,0.2
4033,0,I heard The da Vinci Code sucked.,0.0,0.0
4034,0,"We saw Da Vinci Code, which sucked.",0.0,0.0
4035,0,"we saw the da vinci code, which kinda sucked in an okay way.",0.5,0.5
4036,0," DA VINCI CODE SUCKS.
0	the da vinci code sucked!
0	I hated Da Vinci Code..
0	The Da Vinci Code sucks, BTW!
0	I hate the Da Vinci Code.
0	I did not get to see Da Vinci Code which sucked a little bit, but hopefully that may happen during the coming week sometime..
0	They were holding signs saying  I love Jesus Christ, but I hate the Da Vinci Code.",-0.4196428571428572,0.6
4037,0,"Because of this project, I fucking hate the Da Vinci Code.",-0.8,0.9
4038,0,THE DA VINCI CODE SUCKS.,-0.3,0.3
4039,0,"i hated the da vinci code, the movie witha passion, it was boring and made me sad that a movie blasphying the name of jesus is being played world wide.",-0.625,0.775
4040,0,The Da Vinci Code sucked.,0.0,0.0
4041,0,"Then we drove to Bayers Lake for the Da Vinci Code, which as expected, Tom Hanks sucks ass in that movie, but the dramatic last 2 minutes were good.",-0.026666666666666658,0.3933333333333333
4042,0,the Da Vinci Code sucks.,-0.3,0.3
4043,0,I hated The Da Vinci Code...,-0.9,0.7
4044,0,Da Vinci Code sucks.,-0.3,0.3
4045,0,did i mention the da vinci code sucked big donkey balls?..,0.0,0.1
4046,0,the da vinci code sucked big donkey balls...,0.0,0.1
4047,0,The Da Vinci Code [ movie ] sucked!..,0.0,0.0
4048,0,"to see the da vinci code, which totally sucked balls.",0.0,0.75
4049,0,The Da Vinci Code's supposed to suck..,0.0,0.0
4050,0,da vinci code sucks.,-0.3,0.3
4051,0,I'll let y'all know if The Da Vinci Code sucks or not...,-0.3,0.3
4052,0,"Critics are saying that The Da Vinci Code, due in theaters this weekend, stinks.",-0.3625,0.4375
4053,0,"Now, I am the first person to say that The Da Vinci Code sucks, but hello, it ’ s a novel!",-0.0625,0.31666666666666665
4054,0,I really hate the Da Vinci Code..,-0.8,0.9
4055,0,I really hate the Da Vinci Code...,-0.8,0.9
4056,0,"It's been on a couple of times already, but cos I think the da Vinci Code sucks I never took the effort of watching it.(",-0.3,0.3
4057,0,The Da vinci Code is so SUCK!!!!!!!(,0.0,0.0
4058,0,The Da Vinci Code sucked big time.,0.0,0.1
4059,0,mang i could of told you the da vinci code suck!,0.0,0.0
4060,0,  Man i hated the Da Vinci Code.,-0.9,0.7
4061,0,"After school, I went with Latin Club to see the Da Vinci code, which sucked...",0.0,0.0
4062,0,the da vinci code sucks majorly....,-0.11875,0.4
4063,0,da vinci code = sucks major ass...,-0.11875,0.4
4064,0,I hate The Da Vinci Code.,-0.8,0.9
4065,0,Da Vinci Code kinda sucks second time around..,-0.15,0.15
4066,0,"Da Vinci Code sucked, but talking through it definately didnt suck.",0.0,0.0
4067,0,and da vinci code sucks!..,-0.375,0.3
4068,0,i heard that the da vinci code sucks especially compared to the book.,-0.15,0.65
4069,0,The Da Vinci Code sucks.,-0.3,0.3
4070,0,"anyhow, the da vinci code sucks lah.",-0.3,0.3
4071,0,The Da Vinci Code sucked.,0.0,0.0
4072,0,"Rofls, but yeah I hated the Da Vinci Code.",-0.9,0.7
4073,0,"I heard Da Vinci Code sucked pretty hard, which is too bad, because I like Ron Howard.",-0.2472222222222221,0.7361111111111109
4074,0,i use google for my music urls and the da vinci code sucked!,0.0,0.0
4075,0,da vinci code the movie sucked.,0.0,0.0
4076,0,im kinda sad that da vinci code sucked(,-0.5,1.0
4077,0,Does The Da Vinci Code suck?...,0.0,0.0
4078,0,"There will be a lot of fun songs, one will be a sing along about how much the Da Vinci Code SUCKS(",0.06666666666666668,0.2333333333333333
4079,0,"so, lucky for me, since i hated the da vinci code after refusing to read it for so long because of the public reaction in the first place-there's a movie now.",-0.07333333333333332,0.4666666666666666
4080,0,I've seen X-Men three times and the Da Vinci Code royally sucked...,0.0,0.0
4081,0,da vinci code sucks ass.,-0.3,0.3
4082,0,The Da Vinci Code sucked like a Hoover.,0.0,0.0
4083,0,"And by the way, Da Vinci Code movie sucks ass..",-0.3,0.3
4084,0,da vinci code sucked da vinci code sucks da vinci code sucks!.,-0.3375,0.3
4085,0,da vinci code will suck!,0.0,0.0
4086,0,"da vinci code sucked, IMO.",0.0,0.0
4087,0,"da vinci code, you suck..",0.0,0.0
4088,0,I wasn't even in the mood to shop yesterday and also Da Vinci Code sucked ASS.,0.0,0.0
4089,0,Quick update:..-Haven't smoked in over a week..-Haven't consumed meat in over a week..-Da Vinci Code sucked..-Love the new place..-Broke.,0.23484848484848486,0.4772727272727273
4090,0,Da Vinci Code sucked but the story and ideas were very interesting...,0.65,0.65
4091,0,"Also, Da Vinci Code is SUCK!!!!!!!!",0.0,0.0
4092,0,"Well, I'm not gonna lie, The Da Vinci Code SUCKED!",0.0,0.0
4093,0,DA VINCI CODE SUCKS ASS.,-0.3,0.3
4094,0,Da Vinci code sucks ass as a movie.,-0.3,0.3
4095,0,The Da Vinci Code sucked ass!!!!,0.0,0.0
4096,0,"hating the da vinci code, saying its sucky.",0.0,0.0
4097,0,.-wish me luck as i go attempt to crack some motherfuckers tonite..-da vinci code can suck my balls..-poseidon can suck my balls..-hooray for Memoirs of a Geisha.,0.0,0.0
4098,0,"The Da Vinci Code sucked, but the night was great.",0.8,0.75
4099,0,"so, i heard the da vinci code sucked.",0.0,0.0
4100,0,i heard da vinci code majorly sucked.,0.0625,0.5
4101,0,"I got a hold of Kelsey and we went to Oceanwalk and saw the Da Vinci Code, which kinda sucked, then went and got really, REALLY bad food at Johnny Rockets.",-0.6999999999999998,0.6666666666666666
4102,0,"My dad, bless his heart, knows how much I hate the Da Vinci Code and linked me to this article, thinking I might enjoy it since its author also hates the Da Vinci Code.",-0.2,0.7
4103,0,the Da Vinci Code suck ass..,0.0,0.0
4104,0,"said "" The Da Vinci Code "" suck..",0.0,0.0
4105,0,"Reading this review, you may draw the conclusion that I hate "" The Da Vinci Code "", which isn't true.",-0.22500000000000006,0.775
4106,0,I'm happy that the Da Vinci code sucks.,0.25,0.65
4107,0,"In other news, The Da Vinci code sucks and Symantec is suing Microsoft...",-0.2125,0.3375
4108,0,"Reading this review, you may draw the conclusion that I hate "" The Da Vinci Code "", which isn't true.",-0.22500000000000006,0.775
4109,0,I heard the Da Vinci Code sucks.,-0.3,0.3
4110,0,So word on the street is -- The Da Vinci Code apparently sucks....,-0.3,0.3
4111,0,i heard the da vinci code sucks as a movie.,-0.3,0.3
4112,0,Apparently the Da Vinci code sucks.,-0.125,0.325
4113,0,I hear that The Da Vinci Code sucked too.,0.0,0.0
4114,0,"I can hate "" Da Vinci Code "" without even touching the book.",-0.15000000000000002,0.7
4115,0,Da Vinci Code kinda stinks!...,-0.75,0.5
4116,0,I am a Christian and I absolutely HATE the Da Vinci Code.,-0.4,0.45
4117,0,"Apparently, The Da Vinci Code sucks.",-0.125,0.325
4118,0,why i hate The Da Vinci Code...,-0.8,0.9
4119,0,"Other than that, all I've heard is that the Da Vinci Code kinda sucks!",-0.25,0.3375
4120,0,i hear the da vinci code sucks.,-0.3,0.3
4121,0,hey I heard da vinci code sucks butt.,-0.3,0.3
4122,0,i know it's kind of a delayed reaction but banning the da vinci code sucks beans big time.,0.1,0.43333333333333335
4123,0,da vinci code movie = sucks..,-0.3,0.3
4124,0,da vinci code kinda sucked -- u guys should watch THE OMEN -- muahahaahahah.,0.0,0.0
4125,0,absolutely hated the Da Vinci Code...,-0.9,0.7
4126,0,the da vinci code sucked...,0.0,0.0
4127,0,"weeeellllllll even though you say that The Da Vinci Code sucked, I still have to go see it because I read the book therefor.....",0.0,0.0
4128,0,"Besides, Da Vinci Code sucks...",-0.3,0.3
4129,0,I frakking hate the Da Vinci Code.,-0.8,0.9
4130,0,Yeah the media seems to think that Da Vinci Code sucks...,-0.3,0.3
4131,0,thirdly-the da vinci code sucked..,0.0,0.0
4132,0,"this post won't add anything new either, save that The Da Vinci Code sucks, majorly...",-0.033712121212121214,0.41818181818181815
4133,0,the Da Vinci Code sucked.,0.0,0.0
4134,0,The Da Vinci Code sucked balls.,0.0,0.0
4135,0,Da Vinci Code sucks.,-0.3,0.3
4136,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4137,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4138,0,Da Vinci Code sucks be...,-0.3,0.3
4139,0,Da Vinci Code sucked..,0.0,0.0
4140,0,The Da Vinci Code sucked big time.,0.0,0.1
4141,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4142,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4143,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4144,0,da vinci code sucks...,-0.3,0.3
4145,0,Da Vinci Code sucks.,-0.3,0.3
4146,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4147,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4148,0,Da Vinci Code sucks be...,-0.3,0.3
4149,0,Da Vinci Code sucked..,0.0,0.0
4150,0,The Da Vinci Code sucked big time.,0.0,0.1
4151,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4152,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4153,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4154,0,da vinci code sucks...,-0.3,0.3
4155,0,Da Vinci Code sucks.,-0.3,0.3
4156,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4157,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4158,0,Da Vinci Code sucks be...,-0.3,0.3
4159,0,Da Vinci Code sucked..,0.0,0.0
4160,0,The Da Vinci Code sucked big time.,0.0,0.1
4161,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4162,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4163,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4164,0,da vinci code sucks...,-0.3,0.3
4165,0,Da Vinci Code sucks.,-0.3,0.3
4166,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4167,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4168,0,Da Vinci Code sucks be...,-0.3,0.3
4169,0,Da Vinci Code sucked..,0.0,0.0
4170,0,The Da Vinci Code sucked big time.,0.0,0.1
4171,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4172,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4173,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4174,0,da vinci code sucks...,-0.3,0.3
4175,0,Da Vinci Code sucks.,-0.3,0.3
4176,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4177,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4178,0,Da Vinci Code sucks be...,-0.3,0.3
4179,0,Da Vinci Code sucked..,0.0,0.0
4180,0,The Da Vinci Code sucked big time.,0.0,0.1
4181,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4182,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4183,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4184,0,da vinci code sucks...,-0.3,0.3
4185,0,Da Vinci Code sucks.,-0.3,0.3
4186,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4187,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4188,0,Da Vinci Code sucks be...,-0.3,0.3
4189,0,Da Vinci Code sucked..,0.0,0.0
4190,0,The Da Vinci Code sucked big time.,0.0,0.1
4191,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4192,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4193,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4194,0,da vinci code sucks...,-0.3,0.3
4195,0,Da Vinci Code sucks.,-0.3,0.3
4196,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4197,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4198,0,Da Vinci Code sucks be...,-0.3,0.3
4199,0,Da Vinci Code sucked..,0.0,0.0
4200,0,The Da Vinci Code sucked big time.,0.0,0.1
4201,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4202,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4203,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4204,0,da vinci code sucks...,-0.3,0.3
4205,0,Da Vinci Code sucks.,-0.3,0.3
4206,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4207,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4208,0,Da Vinci Code sucks be...,-0.3,0.3
4209,0,Da Vinci Code sucked..,0.0,0.0
4210,0,The Da Vinci Code sucked big time.,0.0,0.1
4211,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4212,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4213,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4214,0,da vinci code sucks...,-0.3,0.3
4215,0,Da Vinci Code sucks.,-0.3,0.3
4216,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4217,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4218,0,Da Vinci Code sucks be...,-0.3,0.3
4219,0,Da Vinci Code sucked..,0.0,0.0
4220,0,The Da Vinci Code sucked big time.,0.0,0.1
4221,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4222,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4223,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4224,0,da vinci code sucks...,-0.3,0.3
4225,0,Da Vinci Code sucks.,-0.3,0.3
4226,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4227,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4228,0,Da Vinci Code sucks be...,-0.3,0.3
4229,0,Da Vinci Code sucked..,0.0,0.0
4230,0,The Da Vinci Code sucked big time.,0.0,0.1
4231,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4232,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4233,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4234,0,da vinci code sucks...,-0.3,0.3
4235,0,Da Vinci Code sucks.,-0.3,0.3
4236,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4237,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4238,0,Da Vinci Code sucks be...,-0.3,0.3
4239,0,Da Vinci Code sucked..,0.0,0.0
4240,0,The Da Vinci Code sucked big time.,0.0,0.1
4241,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4242,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4243,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4244,0,da vinci code sucks...,-0.3,0.3
4245,0,Da Vinci Code sucks.,-0.3,0.3
4246,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4247,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4248,0,Da Vinci Code sucks be...,-0.3,0.3
4249,0,Da Vinci Code sucked..,0.0,0.0
4250,0,The Da Vinci Code sucked big time.,0.0,0.1
4251,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4252,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4253,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4254,0,da vinci code sucks...,-0.3,0.3
4255,0,Da Vinci Code sucks.,-0.3,0.3
4256,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4257,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4258,0,Da Vinci Code sucks be...,-0.3,0.3
4259,0,Da Vinci Code sucked..,0.0,0.0
4260,0,The Da Vinci Code sucked big time.,0.0,0.1
4261,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4262,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4263,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4264,0,da vinci code sucks...,-0.3,0.3
4265,0,Da Vinci Code sucks.,-0.3,0.3
4266,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4267,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4268,0,Da Vinci Code sucks be...,-0.3,0.3
4269,0,Da Vinci Code sucked..,0.0,0.0
4270,0,The Da Vinci Code sucked big time.,0.0,0.1
4271,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4272,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4273,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4274,0,da vinci code sucks...,-0.3,0.3
4275,0,Da Vinci Code sucks.,-0.3,0.3
4276,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4277,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4278,0,Da Vinci Code sucks be...,-0.3,0.3
4279,0,Da Vinci Code sucked..,0.0,0.0
4280,0,The Da Vinci Code sucked big time.,0.0,0.1
4281,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4282,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4283,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4284,0,da vinci code sucks...,-0.3,0.3
4285,0,Da Vinci Code sucks.,-0.3,0.3
4286,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4287,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4288,0,Da Vinci Code sucks be...,-0.3,0.3
4289,0,Da Vinci Code sucked..,0.0,0.0
4290,0,The Da Vinci Code sucked big time.,0.0,0.1
4291,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4292,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4293,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4294,0,da vinci code sucks...,-0.3,0.3
4295,0,Da Vinci Code sucks.,-0.3,0.3
4296,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4297,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4298,0,Da Vinci Code sucks be...,-0.3,0.3
4299,0,Da Vinci Code sucked..,0.0,0.0
4300,0,The Da Vinci Code sucked big time.,0.0,0.1
4301,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4302,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4303,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4304,0,da vinci code sucks...,-0.3,0.3
4305,0,Da Vinci Code sucks.,-0.3,0.3
4306,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4307,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4308,0,Da Vinci Code sucks be...,-0.3,0.3
4309,0,Da Vinci Code sucked..,0.0,0.0
4310,0,The Da Vinci Code sucked big time.,0.0,0.1
4311,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4312,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4313,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4314,0,da vinci code sucks...,-0.3,0.3
4315,0,Da Vinci Code sucks.,-0.3,0.3
4316,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0.0,0.0
4317,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",-0.3,0.3
4318,0,Da Vinci Code sucks be...,-0.3,0.3
4319,0,Da Vinci Code sucked..,0.0,0.0
4320,0,The Da Vinci Code sucked big time.,0.0,0.1
4321,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0.055291005291005266,0.2748677248677249
4322,0,"by the way, the Da Vinci Code sucked, just letting you know...",0.0,0.0
4323,0,i heard da vinci code sucked soo much only 2.5 stars:,0.0,1.0
4324,0,da vinci code sucks...,-0.3,0.3
4325,0,Da Vinci Code sucks.,-0.3,0.3
